%Archivo de ejemplo
%Formato centroId estudianteId asignaturaId <secuencia de notas>

centro01	xhr297	zxj	6.54	0.49	5.86	6.98	4.91	9.02	2.93	1.63	2.9	3.31	1.1	1.55	8.37		
centro01	xhr297	yyz	4.82	2.49	3.87	7.45	6.54	1.77	3.77	3.02							
centro01	xhr297	dtq	3.4	6.83	8.46	2.29	4.45	7.01	9.12	1.02							
centro01	xhr297	ozq	1.32	9.79	6.05	0.24	4.96	7.94	4.3								
centro01	xhr297	ist	8.98	3.68	5.43	4.19	0.34	4.36	7.02	0.67	0.87	8.78	6.65	4.75	5.07		
centro01	xhr297	yha	9.07	8.76	1.21	1.62	5.7	6.65	4.46	9.97							
centro01	xhr297	pcf	5.57	4.78	9.71	6.56	5.82	1.16	0.4	2.02	3.0	7.47					
centro01	xhr297	usy	0.11	0.6	7.88	1.13	6.66	5.86	0.09	8.8	1.37	9.21	8.61				
centro01	xhr297	jhd	1.89	4.75	4.79	0.99	3.88	6.33	5.41	8.04							
centro01	hob222	jhd	5.13	9.87	5.66	2.47	7.53	8.4	3.62	2.25	2.62	0.6	4.32	8.71			
centro01	hob222	yyz	0.28	6.72	9.31	3.91	6.06	8.67	7.49	1.27	6.15	7.9	8.89				
centro01	hob222	ozq	8.72	6.35	2.41	5.21	4.97	0.75	6.0	4.17	5.62	7.04	7.77	7.73	0.4	2.77	2.81
centro01	hob222	jpr	8.07	9.17	3.03	5.35	3.27	3.08	9.48	5.11	3.86	8.71	6.88	6.95	9.23	6.05	6.61
centro01	hob222	zxj	1.37	3.37	6.91	9.75	5.33	6.16	0.63	6.29	9.34	8.75	5.94	2.28	9.27	3.24	
centro01	qua368	ozq	5.18	4.12	2.64	4.24	6.59	7.68	8.91	1.39	7.7	2.95					
centro01	qua368	pcf	6.86	7.13	5.53	2.04	4.63	5.2	1.17	7.23	2.91	2.47	5.98	6.33	3.37	8.87	8.1
centro01	qua368	usy	2.46	4.84	2.71	5.68	5.37	1.46	6.06	2.53	9.67	8.13					
centro01	qua368	jhd	0.03	1.89	9.34	9.28	4.55	9.91	5.84	2.77	5.67	1.99	0.51				
centro01	qua368	yha	6.28	4.9	1.08	4.37	3.13	1.4	1.23	7.6	9.94	0.41	0.7				
centro01	wla003	yyz	9.26	6.87	2.05	8.91	5.67	0.1									
centro01	wla003	ozq	9.77	7.2	2.84	2.41	2.2	6.04	7.52	9.28	3.54	2.36					
centro01	wla003	ist	5.54	3.17	2.2	8.06	8.25										
centro01	wla003	yha	5.42	0.17	1.6	5.71	6.14	9.74	8.1	1.25							
centro01	qok508	jpr	8.92	9.18	2.79	0.03	6.71	4.35	8.61								
centro01	qok508	pcf	4.46	2.32	8.47	4.09	4.44	1.5	8.88	8.51	7.51	0.23	7.65				
centro01	qok508	yyz	8.82	4.92	7.9	5.24	3.22	4.99	6.16	8.38							
centro01	qok508	dtq	2.05	1.45	0.77	8.37	6.83	1.68	4.04	2.18	3.53	2.74	7.15	8.98	3.79	8.78	
centro01	qok508	ist	6.86	5.63	6.45	0.65	7.13										
centro01	oyl272	jpr	4.91	7.24	9.09	0.89	2.55										
centro01	oyl272	usy	2.69	9.12	2.6	1.58	2.19	5.85	5.17	5.31							
centro01	oyl272	yyz	8.46	9.79	3.65	7.61	0.9	9.16	0.92	6.95							
centro01	oyl272	pcf	2.5	5.25	2.55	1.49	1.42										
centro01	mfe862	ist	8.72	6.21	5.73	7.83	8.72	8.67	7.41	2.88							
centro01	mfe862	jhd	9.42	8.95	2.36	8.08	1.95	7.13	0.67	1.02	8.17	1.79	1.24	4.63			
centro01	mfe862	pcf	7.23	1.53	9.32	2.46	0.09	8.55	7.66	5.13	0.21	5.05					
centro01	mfe862	dtq	3.94	1.67	4.69	8.47	2.42										
centro01	mfe862	yyz	8.34	5.74	2.79	2.46	1.75	1.1	2.48	6.4	7.55	0.67	3.77	0.01	4.61	7.99	
centro01	mfe862	yha	7.54	5.5	7.26	8.89	4.67	6.47	5.2	7.86	5.77	8.38	4.05	2.51	9.37	1.67	8.58
centro01	mfe862	zxj	8.05	2.07	6.0	3.68	2.98	6.04	4.12								
centro01	ren435	ist	4.36	6.38	1.47	8.65	7.91	7.49	6.49	3.02							
centro01	ren435	usy	1.42	9.01	9.04	2.53	3.99	7.13	3.72	2.05							
centro01	ren435	zxj	4.16	0.51	9.48	8.97	9.23	2.95	0.53								
centro01	ren435	jhd	9.09	8.87	8.72	0.78	2.94	8.21	5.52	0.41	9.81	8.47	0.68	3.31			
centro01	ren435	pcf	9.22	1.66	9.92	1.46	7.11	2.7	0.25	2.19	5.21						
centro01	ren435	yha	4.48	3.34	6.13	3.47	3.27										
centro01	ren435	dtq	0.51	5.17	1.23	4.38	4.88	7.64	0.36	7.79	7.29	5.66					
centro01	fyz908	jhd	7.31	6.35	1.44	7.62	1.96	6.17	2.76	2.2	0.44	0.12	1.33	4.18			
centro01	fyz908	jpr	4.18	8.26	1.52	5.47	2.55	9.16	0.01	0.66							
centro01	fyz908	usy	2.66	4.83	0.66	4.68	9.81										
centro01	fyz908	dtq	4.93	0.8	4.6	8.99	6.17	9.79	8.51	9.56	2.58	5.59	8.89	8.14	3.31	6.65	5.27
centro01	wob215	ozq	2.72	9.4	3.01	9.73	9.91	0.51	5.92	8.02	2.58	8.24	5.55	8.44			
centro01	wob215	yyz	8.81	2.49	9.05	9.26	6.97	5.06	4.13	4.0							
centro01	wob215	ist	3.31	0.81	1.62	4.81	9.28	0.66	3.14	8.89	4.36	8.15	1.54	4.73	0.31	9.38	
centro01	wob215	jpr	3.08	4.87	9.98	9.28	3.96	2.14									
centro01	wob215	dtq	8.49	2.86	6.11	1.65	1.59	3.27	3.77	0.83	0.82	7.96	0.08				
centro01	wob215	yha	4.29	8.97	9.34	7.94	6.97	1.52	0.51	4.71	0.33	2.91	8.44	6.79	9.18		
centro01	wob215	usy	6.66	0.88	1.65	3.1	1.0	9.96	0.82	0.4	0.0	9.23					
centro01	wob215	zxj	8.97	8.24	4.9	2.67	2.91	8.37	0.72								
centro01	wob215	pcf	2.84	0.65	6.06	2.6	6.43	7.0	0.96	6.06	6.89	0.32	8.52	6.65	6.95	8.1	
centro01	ccf586	yyz	8.07	2.35	9.85	3.09	3.27	2.41	1.49	1.55	0.79	5.88	1.18				
centro01	ccf586	ist	9.98	1.26	7.23	2.82	3.33	3.2									
centro01	ccf586	ozq	7.19	4.35	1.23	6.44	9.43	5.52	5.88	9.37							
centro01	ccf586	usy	8.96	6.56	3.64	3.91	3.45	0.49	8.41	8.04							
centro01	ccf586	jpr	1.87	4.98	6.58	3.97	7.09	3.24	1.33	3.27	9.67	4.22	3.15				
centro01	ccf586	pcf	8.68	1.84	8.69	1.64	2.51	0.93	8.76	3.35	0.42	1.4	5.13	4.95	2.78	2.02	
centro01	blh063	jpr	8.0	3.73	0.03	4.83	8.24	5.01	2.11	3.33	6.59	7.37					
centro01	blh063	zxj	2.73	3.91	5.29	5.9	9.27	1.97	7.7	7.31	0.39	9.64	5.91	2.9	9.97		
centro01	blh063	yyz	0.45	3.33	4.07	6.27	7.92	4.75	8.78	9.29	9.14	6.09	2.31	3.15			
centro01	blh063	usy	2.23	2.65	8.92	8.52	8.17	6.68	5.8	3.95	0.04	2.29	2.22	8.22	2.39	0.02	
centro01	blh063	jhd	9.59	8.02	2.74	8.14	5.47										
centro02	kny763	xqz	2.51	8.05	5.86	6.29	6.7	9.61	5.65	3.57	3.8	6.25	8.9				
centro02	kny763	gyy	0.46	3.36	4.71	2.41	3.33	2.28	9.58	0.16	0.76	5.65					
centro02	kny763	cxg	2.31	8.67	2.05	4.12	9.96	0.73	6.81								
centro02	kny763	jzo	4.41	1.36	7.38	2.18	0.97	2.56	9.18	4.09	9.91	6.43	8.9	8.93	0.93		
centro02	kny763	wni	6.12	0.94	2.5	5.98	7.46	9.38	2.41	4.76							
centro02	kny763	qdg	5.41	6.57	6.96	0.06	8.42	8.17	2.16	4.12	3.31						
centro02	kny763	kby	5.04	2.29	5.76	0.0	6.96	9.35									
centro02	kny763	ayi	5.56	1.64	7.39	9.81	5.72	6.67	1.93	8.22	2.34	0.45	1.79	8.27			
centro02	kny763	woy	1.33	4.61	6.62	2.26	1.35	1.18	9.12	2.04							
centro02	pbz262	kby	3.75	5.33	6.84	8.93	1.09	7.64	2.12								
centro02	pbz262	gyy	4.15	4.35	7.0	1.66	7.14	7.14	8.84								
centro02	pbz262	jgc	9.5	9.32	8.99	9.17	9.84	8.86	1.57	9.97	5.33	5.67	9.54	4.25	6.11		
centro02	pbz262	cxg	2.79	2.6	2.14	7.33	7.72	0.2	4.06	3.76	5.35	9.27	8.75	1.15			
centro02	pbz262	jzo	9.01	2.3	7.0	9.5	1.13	4.79	9.09								
centro02	pbz262	qdg	7.12	8.17	0.53	1.8	8.76	7.99	2.4	0.51	8.58	5.44	0.74	5.39	0.84	5.25	
centro02	pbz262	wni	2.6	3.32	1.36	1.78	4.28	8.5									
centro02	pbz262	ayi	1.4	7.9	6.99	0.89	1.48	4.42	4.22	6.34							
centro02	pbz262	xqz	7.38	3.22	1.65	2.76	8.47	0.3									
centro02	dgz535	jzo	6.88	4.81	8.05	4.39	8.94	6.48									
centro02	dgz535	ayi	7.87	7.48	6.05	7.19	9.88										
centro02	dgz535	xqz	3.79	1.15	9.14	6.46	7.53	2.61	0.85	8.13	6.0	5.76					
centro02	dgz535	gyy	2.87	5.22	7.68	1.51	8.24	2.89	6.22	0.42	3.79	0.4	4.35	0.26			
centro02	dgz535	cxg	0.49	6.62	8.86	3.78	6.37	0.89	7.24	2.75	1.5	3.78	1.23	4.13	7.98	5.12	
centro02	dgz535	woy	3.7	0.49	3.1	1.7	5.77	7.3	5.53	0.39	4.7	4.07					
centro02	dgz535	kby	4.1	8.56	5.58	6.18	7.87	0.17	6.24	6.36							
centro02	dgz535	qdg	1.85	0.65	2.68	0.47	1.22	3.92	8.35	1.24	5.56	5.29	0.05	6.26	2.59		
centro02	dgz535	wni	1.77	9.48	4.98	9.31	5.16	3.78	7.64	5.28	0.64	2.68	1.55	0.66	6.97	6.19	2.95
centro02	dgz535	jgc	5.22	6.45	6.67	3.07	2.98	0.21	8.79								
centro02	frc690	jgc	2.92	9.82	3.9	3.55	7.5	7.58	8.66	0.42	4.03	2.29	6.76				
centro02	frc690	cxg	5.43	1.87	1.92	8.65	7.29	6.69	4.7	3.08	7.92	8.63					
centro02	frc690	gyy	5.76	8.15	5.05	9.18	7.72	7.31	3.68	5.56	5.01	1.78	9.82	3.32	9.72		
centro02	frc690	qdg	6.1	6.97	6.74	3.4	2.9	6.39	9.93	2.91	2.05	2.16	9.7	8.24			
centro02	frc690	jzo	8.29	2.58	3.15	7.09	3.95	2.22	1.41	1.02							
centro02	frc690	ayi	7.11	4.55	4.66	8.79	1.24	0.48									
centro02	frc690	kby	2.41	0.91	6.79	4.93	1.35	6.44	9.99	0.39							
centro02	frc690	xqz	8.55	7.23	9.56	9.18	6.12	5.05	7.58	3.27	3.89	4.62	5.01				
centro02	frc690	woy	7.79	7.2	5.24	0.08	9.12	2.09	0.27	8.11	5.86	3.35	4.15				
centro02	frc690	wni	1.28	5.97	9.24	2.44	3.77	4.72	7.03	2.64	2.84	9.79	1.2	7.25	4.16		
centro02	dtg664	ayi	7.92	1.34	0.58	3.11	0.71	1.23	5.26	7.72	2.87	5.39	2.26	3.97	4.77	8.38	
centro02	dtg664	wni	1.39	9.97	1.95	8.15	1.58	2.16	6.02	1.48	2.4	2.75	3.38	0.77	2.55	0.36	
centro02	dtg664	gyy	1.3	5.36	9.41	0.43	3.67	0.21	7.92	2.38	9.36						
centro02	dtg664	jgc	4.35	7.91	0.46	6.94	1.17	1.29	7.8	0.18	0.42	1.93	9.9				
centro02	xfe093	wni	6.85	0.73	9.4	2.13	9.53	7.68	2.54								
centro02	xfe093	cxg	3.56	8.17	5.09	1.83	5.72	4.85	8.47	4.24	5.61	9.02					
centro02	xfe093	gyy	2.11	5.24	2.64	7.5	0.4	2.42	8.96	0.05	5.28	4.47	1.94	2.98	4.77	6.67	
centro02	xfe093	ayi	7.37	5.29	4.07	2.12	6.45	6.15	1.24	1.02	3.71	6.91	0.18	8.22	5.07		
centro02	xfe093	kby	5.81	0.65	2.89	5.74	9.35	7.15	4.53	2.55	8.07	4.03	5.98	5.73	9.43	4.21	
centro02	xfe093	jzo	5.73	3.76	7.81	2.96	5.53	6.05	6.0	7.3	6.78	9.81	4.56	8.89	2.96	5.35	
centro02	xfe093	xqz	5.79	6.37	5.69	1.47	5.65	2.94	7.72	8.87	5.69	7.92					
centro02	xfe093	qdg	9.53	8.91	1.08	8.39	8.07	2.23	7.81	7.76							
centro02	oob988	gyy	3.98	1.18	7.64	9.72	0.31	4.42	7.49								
centro02	oob988	xqz	5.62	9.95	2.28	6.07	3.26	6.63	9.08	6.5	8.99						
centro02	oob988	jzo	1.39	8.97	7.57	8.36	9.81	8.28	8.97	9.6	8.87	1.18	1.42	6.95	6.1		
centro02	oob988	wni	0.3	8.05	7.84	4.06	7.63	5.45	1.47	6.61	0.93	5.51					
centro02	oob988	kby	3.78	4.07	0.73	8.29	0.15	4.82	4.26	6.72	6.86	1.46	1.9	5.29	5.72	9.8	
centro02	oob988	woy	2.52	1.92	2.67	5.41	2.41	7.96									
centro02	oob988	ayi	8.5	2.72	8.99	8.55	8.33	1.64	7.52	0.01	6.68						
centro02	agu799	gyy	0.75	6.68	8.14	3.35	9.69	8.54	0.48	0.66							
centro02	agu799	ayi	0.56	6.48	0.8	6.3	0.73	7.38	0.54	4.08	1.77	6.3	1.96	5.82	4.43		
centro02	agu799	xqz	6.27	0.5	3.68	6.38	2.7	8.96	4.41	5.99	3.91	0.58	9.43				
centro02	agu799	jzo	7.26	7.63	4.12	1.3	1.37	0.19	7.99								
centro02	agu799	woy	7.25	8.26	9.23	9.23	9.82	5.65	9.32	0.67	7.78	0.23	9.37	6.75			
centro02	agu799	cxg	0.67	1.95	2.03	2.32	9.37	9.54	3.14	7.15	1.71						
centro02	agu799	wni	9.16	4.01	4.67	9.27	4.64	2.05	9.96	9.08	6.78	0.79					
centro02	agu799	jgc	0.0	1.13	7.5	2.38	5.13	6.7	1.32								
centro02	cld774	xqz	8.91	5.45	3.07	5.93	7.26	1.69									
centro02	cld774	cxg	3.23	1.41	3.96	5.1	9.73	0.95	2.75	9.95	2.37	2.05	2.5	1.02	4.7	1.08	
centro02	cld774	gyy	9.05	7.41	5.0	5.13	9.15	0.75	8.34								
centro02	cld774	jzo	0.92	4.92	8.21	5.36	1.82	6.28	2.61	9.31	4.2	5.73	3.4	8.3	7.84	6.87	4.38
centro02	cld774	qdg	8.67	2.32	8.23	2.43	1.15	5.15	5.44	9.96	4.08	3.38	5.72				
centro02	cld774	ayi	9.6	0.23	7.86	5.89	7.19	4.29	6.81	9.94	4.54	7.0	4.03	9.38			
centro02	cld774	wni	9.0	5.18	8.08	8.6	0.15	7.65	3.76	1.44							
centro02	drh073	jgc	8.73	3.66	7.77	5.39	4.47	1.05	2.65	5.69	7.32	5.23	7.7	1.74	9.82	1.39	5.68
centro02	drh073	ayi	7.55	9.55	5.58	5.34	6.82	2.35	6.23	5.42	7.83	8.68	9.53	1.27			
centro02	drh073	wni	8.51	7.98	9.51	6.92	2.3										
centro02	drh073	cxg	4.33	7.19	7.17	2.51	9.69	6.48	2.98	6.06	8.46	6.1	5.54	0.66	0.84		
centro02	drh073	xqz	4.52	5.46	4.58	8.1	9.13	6.95	4.41	3.57	1.79	8.95					
centro02	drh073	gyy	4.48	4.78	5.39	9.72	1.87	9.34	4.52	3.8	0.78	6.14	7.19				
centro02	drh073	qdg	9.73	4.95	5.32	3.84	1.5	6.24	9.15	5.06	7.19	1.54	8.34	3.2	5.77	4.94	7.5
centro02	drh073	jzo	5.32	6.82	0.01	6.44	6.82	7.92	3.69	6.96	8.83	6.64	8.68	7.56	3.9	7.28	3.32
centro02	drh073	woy	5.69	0.31	1.25	2.8	5.42	7.78	3.43	3.75	2.51	9.34	3.93	5.94			
centro02	key796	jgc	6.34	1.33	5.33	5.76	2.69	3.91	8.66	8.66							
centro02	key796	cxg	5.46	9.02	5.73	1.03	4.05	2.61	6.84	9.16							
centro02	key796	kby	5.33	3.38	9.89	4.83	9.14	3.43	1.68								
centro02	key796	qdg	1.72	9.46	2.22	6.95	3.43	6.08	6.86	1.02	8.6	9.4	1.06	7.11	3.69	0.26	
centro02	key796	xqz	4.9	2.63	3.86	8.5	3.24	6.1	7.56	7.73	2.87	2.62	0.08	3.07	6.23	8.78	8.94
centro02	ztz135	ayi	2.36	7.93	0.86	3.64	3.95	0.88	2.94	1.08	8.28	2.02	2.17	1.74	6.19	2.14	
centro02	ztz135	qdg	4.76	8.46	5.25	2.38	4.26	8.52	0.46	9.6	2.66	8.47	6.97				
centro02	ztz135	xqz	8.02	2.83	7.7	0.87	7.76	1.77	3.83	5.29	9.98	6.96	5.24	5.61	6.05	8.35	7.58
centro02	ztz135	wni	2.72	1.3	8.45	5.27	8.56										
centro02	ztz135	kby	4.02	8.9	9.35	5.57	9.13	7.76	4.16	9.56	8.64	5.84					
centro02	ztz135	gyy	7.92	4.5	4.42	2.99	1.68	4.93	3.38	3.37	7.41	6.69	5.41				
centro02	ztz135	woy	7.33	4.22	3.64	8.67	7.88	8.42	2.88	5.02	3.05	6.14					
centro02	ztz135	jzo	9.68	8.12	4.28	3.32	1.36	8.51									
centro02	ztz135	jgc	0.43	8.02	3.73	2.3	6.47										
centro02	ztz135	cxg	0.73	2.36	6.43	8.26	9.91	1.16	3.26	3.17							
centro02	rfz733	jzo	2.04	6.33	5.56	1.82	1.0	3.03	8.51	5.25	3.83	5.86	9.95	4.91	5.0		
centro02	rfz733	cxg	4.23	8.99	7.89	7.19	2.93	4.13	7.47	1.3							
centro02	rfz733	xqz	9.85	7.04	9.19	2.88	9.5	0.7	2.18	8.14	7.08	8.08	1.06	1.34	8.36		
centro02	rfz733	wni	2.0	1.43	8.41	0.07	3.05	0.93	3.77								
centro02	rfz733	ayi	8.85	5.2	4.15	4.9	2.04										
centro02	ktc582	woy	6.65	1.77	1.81	3.5	4.64	2.6									
centro02	ktc582	cxg	5.62	2.66	1.36	1.55	5.71	0.33	1.42	0.9	8.17	8.55					
centro02	ktc582	jzo	3.82	6.58	2.41	1.02	0.53	8.69	7.18	9.6	6.45	1.76	4.57	2.15			
centro02	ktc582	kby	7.87	7.28	9.26	6.55	9.67	9.57	9.26	3.26	1.73	5.77	5.67	6.15			
centro02	ktc582	qdg	8.82	9.55	7.33	7.99	6.57	5.85	6.4	2.36	5.51	2.36	1.67				
centro02	ktc582	wni	3.64	9.64	7.89	8.56	5.4	3.2	9.4	2.67	1.22	7.25	4.63	7.44	4.93	1.62	3.93
centro02	ktc582	gyy	9.42	5.71	2.61	2.54	8.11	7.75	6.11	7.25							
centro02	ktc582	jgc	8.93	6.04	8.48	5.82	0.03	5.71	4.4								
centro02	equ709	jzo	7.6	9.11	7.19	2.14	7.08	8.18	1.38	9.51	9.46	5.19	1.31	0.28			
centro02	equ709	cxg	7.53	0.99	7.93	3.97	7.91	8.63	5.48	1.73	8.83	2.65	5.54	6.07	9.4	8.85	5.19
centro02	equ709	wni	8.64	4.38	6.84	6.93	7.22	8.79	6.67	3.57	2.37	5.35	9.24	7.99	9.23		
centro02	equ709	xqz	2.02	2.78	3.02	9.23	6.45										
centro02	equ709	kby	8.55	5.74	1.09	0.66	8.35	1.63	2.1	7.28	8.99	8.68	0.23	1.49	5.77	7.79	
centro02	frx473	ayi	6.12	1.96	0.05	4.16	4.7										
centro02	frx473	cxg	6.87	5.0	6.09	1.15	3.98	6.33	7.32	1.16							
centro02	frx473	jzo	1.18	6.87	7.0	4.6	4.67	6.6	0.54								
centro02	frx473	woy	7.71	6.73	1.16	3.83	1.05	9.13	0.42	6.18	0.32	1.36	3.43	7.43	5.29	4.38	
centro02	frx473	jgc	1.98	6.23	7.3	0.37	5.72	4.31	3.37	5.36							
centro02	frx473	qdg	1.79	6.51	6.65	3.01	5.21	1.5	7.85	1.76	0.9	0.23	5.58	3.95	5.25	9.22	8.6
centro02	frx473	wni	6.65	9.82	1.5	2.87	1.29	8.4	5.91	7.01	3.67	9.68	7.22	8.4	0.66	7.42	
centro02	frx473	kby	0.01	9.31	7.16	5.69	3.45	7.79	5.83	8.23	7.76	2.29	4.54	1.42	1.91	9.35	5.5
centro02	frx473	gyy	3.67	3.07	9.24	2.12	0.27	9.42	8.88	7.79	0.26	9.9	9.3	4.22	3.62		
centro02	qfb403	woy	5.99	0.62	7.19	9.64	4.31	8.62	0.22								
centro02	qfb403	wni	1.3	8.6	5.31	9.45	1.07	3.19	9.53	1.59							
centro02	qfb403	ayi	6.32	0.08	7.01	8.66	0.32	0.59	0.17	3.63	9.05	9.57	5.64	7.68	4.51	4.23	7.87
centro02	qfb403	jgc	0.65	4.43	6.77	9.98	3.72	4.25	1.72	2.46	4.8	1.06	8.37	2.51	4.34	1.11	
centro02	qfb403	jzo	0.59	1.19	7.84	1.23	2.07	8.06	7.37	4.13	2.3	4.49	2.76	9.43	4.89		
centro02	zyq489	xqz	1.48	0.3	7.2	9.74	7.04	4.63									
centro02	zyq489	jzo	5.08	4.09	1.02	0.54	7.13	3.32	9.69	8.13							
centro02	zyq489	ayi	3.61	5.31	2.76	3.0	8.01	1.75	7.04	0.25	5.65						
centro02	zyq489	kby	3.49	8.59	6.76	4.47	7.03	5.96	4.96								
centro02	zyq489	woy	1.2	0.05	1.99	6.71	8.72	2.0	4.03	8.23							
centro02	zyq489	jgc	9.22	8.38	8.9	4.37	1.49	3.53	0.64	2.41	1.38	8.54	0.19	0.58			
centro02	zyq489	wni	4.03	4.26	3.11	3.3	5.89	7.55	7.95	0.51	5.89						
centro02	wcv551	woy	7.57	8.58	6.31	2.7	0.03	2.49	9.97	0.66	7.84	0.42	6.11	5.02	8.08	2.98	
centro02	wcv551	qdg	8.22	9.29	3.95	6.06	9.9	6.39	6.48	1.99	5.9	6.85	8.14	3.82	5.57	2.93	
centro02	wcv551	kby	9.08	9.55	1.48	4.85	9.53	4.85	5.71	2.48	8.31	7.62	4.37				
centro02	wcv551	jzo	7.37	9.67	6.7	5.95	5.83	9.12	9.96	4.46							
centro02	wcv551	gyy	0.67	8.23	2.64	8.83	8.48										
centro02	wcv551	jgc	1.4	2.14	0.51	4.61	9.04	8.44	1.06	4.11	8.41	6.61	6.59	6.31	6.6	2.59	8.5
centro02	wcv551	xqz	9.44	7.99	2.35	6.84	7.51	5.72	5.95	8.85	7.8	4.49	1.47	1.12	9.76		
centro02	wcv551	ayi	7.31	5.38	6.26	9.65	9.28										
centro02	wcv551	cxg	0.31	8.2	0.71	5.47	3.99	2.6	5.35	1.61	1.2	9.47	8.83	5.22	7.37		
centro02	dmz736	ayi	1.73	8.12	2.6	0.47	4.74	4.73	0.94	8.43	8.42	3.8	0.85	5.96	0.92		
centro02	dmz736	woy	6.68	9.34	5.11	5.0	8.17	2.7	1.65	6.7	5.6	5.05	4.63	7.52	5.79	9.99	9.3
centro02	dmz736	cxg	6.65	0.5	0.43	3.55	7.13	2.59	7.9	7.9	4.24	3.55	0.44	9.0			
centro02	dmz736	wni	2.48	4.88	6.74	8.08	5.53	2.24	7.23	3.54	7.79	4.6	7.98	8.05	6.7	3.98	2.93
centro02	dmz736	jzo	8.85	9.26	7.02	2.83	6.1										
centro02	avi382	xqz	5.12	1.52	4.44	1.53	3.38	3.86	1.6	9.33	5.8	2.43	6.3	2.75			
centro02	avi382	wni	1.25	5.03	5.74	7.89	2.22	5.35	5.33	5.02	6.14	8.8	1.37	2.59	4.8		
centro02	avi382	kby	4.45	5.76	4.25	6.23	0.63	3.0	2.14	8.3	5.86	7.57	7.25	3.58	7.55		
centro02	avi382	woy	6.4	1.63	8.21	2.05	4.07	2.33	4.75	4.08	0.0	1.87	2.49	9.18	3.21	5.11	
centro02	avi382	ayi	3.32	8.3	0.22	1.66	9.06	2.78	3.02	1.45	1.25	0.97	3.18				
centro02	avi382	jzo	8.73	6.97	2.74	7.88	4.16										
centro02	avi382	jgc	4.7	7.4	8.97	9.31	0.65	5.16									
centro02	wbh912	kby	2.71	4.43	4.14	8.48	1.05	2.26									
centro02	wbh912	xqz	6.23	9.19	6.27	9.47	5.46	6.16	5.38	8.05	2.49	9.75					
centro02	wbh912	jzo	6.96	5.5	3.12	5.07	5.67	6.89	8.67	3.27	5.88	9.79	8.04				
centro02	wbh912	ayi	1.11	6.14	7.22	6.8	0.59										
centro02	wbh912	gyy	7.81	9.95	2.46	9.29	8.89	0.44	1.13	4.74	4.22	7.28	2.27	5.96	7.53	5.55	3.95
centro02	wbh912	woy	3.14	4.11	7.09	1.26	5.15	2.6	3.72	0.56	4.86	0.49	5.94				
centro02	wbh912	wni	5.72	8.07	2.99	9.71	2.5	0.47	9.21	9.99	6.82	2.74	9.03	8.62	6.13	4.31	4.1
centro02	wbh912	qdg	7.89	2.62	0.14	7.91	3.11	4.24	3.64	7.56	3.4	8.92					
centro02	wbh912	cxg	4.51	9.53	7.68	9.65	1.92	5.06	6.09	4.25	2.43	7.82	2.58	4.04	3.81	1.31	
centro02	jdi405	jgc	6.08	2.29	0.54	6.95	6.75	1.6	1.87	1.75	2.94	9.63	7.98	4.28	8.81	6.94	
centro02	jdi405	gyy	3.11	1.34	3.16	0.67	0.28	0.79	2.81	9.83	0.92	9.11	8.52	8.15			
centro02	jdi405	cxg	5.33	5.17	3.88	0.6	7.6	9.79	0.15	4.75	5.16						
centro02	jdi405	woy	4.81	4.95	5.59	1.96	0.79	5.78	8.82	3.58	9.31	8.97	9.31				
centro02	jdi405	ayi	4.46	9.94	4.09	2.63	1.64	8.12	0.76	7.3	9.2						
centro02	jdi405	jzo	2.04	2.51	7.35	8.84	3.42										
centro02	jdi405	kby	3.46	5.89	3.86	7.53	0.48	5.54	9.74	6.36	3.68	2.65	5.14				
centro02	jdi405	qdg	1.28	6.72	6.95	2.33	3.24	2.53	7.97	9.8	2.68						
centro02	jdi405	xqz	6.76	4.29	3.06	3.67	6.52										
centro02	bih093	jgc	9.35	9.85	2.85	5.37	7.65	7.31	4.91								
centro02	bih093	wni	7.33	9.83	4.51	9.01	3.98	2.06	6.64	6.45	6.79	1.66	1.7	1.92	8.33	5.39	
centro02	bih093	qdg	1.7	0.73	4.75	7.14	6.55	0.61	8.47	6.07	3.87	2.47	0.42	3.29	6.35	0.33	6.09
centro02	bih093	jzo	3.25	5.45	8.3	2.67	8.94	3.31	2.3	3.06
centro02	bih093	jzo	8.25	8.45	4.1	3.76	8.3	5.06														
centro02	bih093	woy	8.58	8.63	7.88	7.4	5.15										
centro02	bih093	cxg	4.41	5.05	5.14	0.67	4.25	9.89	2.79	2.54	6.7	3.59	2.62				
centro02	swy683	xqz	4.75	6.2	4.5	7.84	1.07	6.42									
centro02	swy683	wni	7.56	8.0	6.7	2.41	5.96	1.47	4.56	5.02	6.61	8.74	7.35	8.04	5.68	4.26	5.86
centro02	swy683	cxg	7.76	8.85	7.64	5.99	3.06	9.85	4.81	7.03	8.38	1.05	8.4	6.81	2.54		
centro02	swy683	woy	0.36	0.9	7.29	5.98	7.48	3.81	2.53	2.68							
centro02	cgi812	xqz	2.38	7.92	1.51	1.13	6.46	5.5	0.3	9.2							
centro02	cgi812	wni	9.44	5.67	9.83	5.17	5.15	0.49	5.78								
centro02	cgi812	woy	1.68	1.21	8.16	0.15	2.3	8.89	0.16	6.92							
centro02	cgi812	qdg	4.61	3.79	0.45	0.3	8.41	5.97	8.68	9.2	6.77	7.15	1.22				
centro02	cgi812	kby	0.84	2.95	3.73	7.97	2.89	9.17	2.35	5.53	9.29	6.5	6.41	0.85	5.1		
